61,22,7
62,23,7
59,23,6
57,23,6
57,22,6
56,24,6
57,28,8
58,28,7
59,30,9
57,30,9
55,30,11
55,31,11
53,31,11
52,32,13
52,33,14
49,34,17
48,33,17
49,32,18
49,30,19
50,29,21
48,24,23
48,22,23
54,19,23
58,18,22
63,14,21
67,13,22
67,15,24
65,15,26
64,13,24
62,7,19
62,4,17
64,-1,13
66,-4,10
66,-4,8
65,2,6
66,5,6
64,9,6
61,10,7
57,7,11
54,4,16
53,3,17
58,4,21
60,7,23
61,6,26
61,6,29
59,6,37
58,9,38
60,10,35
71,13,30
71,18,27
62,21,25
54,18,25
42,13,20
48,9,14
48,7,10
55,5,8
55,6,7
59,8,8
64,12,10
67,14,11
61,16,13
57,15,14
55,12,14
57,9,14
61,5,16
67,-1,24
68,0,43
47,-9,14
45,-4,9
59,-6,16
64,-12,8
70,-14,-2
68,-15,-5
67,-16,-7
68,-16,-10
68,-16,-10
63,-18,-9
63,-21,-9
64,-24,-1
71,-23,6
71,-21,9
67,-18,8
67,-18,7
61,-16,5
60,-16,5
57,-16,6
55,-15,7
56,-15,8
49,-14,9
48,-17,8
46,-18,5
43,-18,5
40,-21,6
41,-18,7
43,-19,8
48,-21,13
49,-23,17
54,-20,28
51,-12,35
52,-19,22
44,-13,5
47,-7,8
75,6,34
71,12,41
81,41,58
73,46,68
59,45,76
53,36,66
51,33,53
49,25,50
57,20,51
52,8,30
37,-1,19
26,-15,-1
20,-11,4
0,-17,8
10,-7,5
17,-2,12
56,1,19
100,23,37
126,40,51
120,39,79
92,32,81
34,21,61
11,13,38
5,5,2
5,15,-21
13,19,-31
20,34,-57
23,39,-66
23,39,-90
25,34,-104
39,24,-107
57,27,-117
60,25,-128
64,36,-128
59,9,-128
127,88,-82
127,127,5
22,-38,127
127,124,-128
29,127,-70
8,122,-1
40,94,-18
85,59,-4
86,50,2
88,43,-5
89,38,1
74,28,-5
61,22,5
53,17,3
51,14,-2
48,13,-3
53,5,-5
52,0,-3
51,-5,-5
57,-4,-5
58,-5,-2
60,-13,-1
64,-11,1
67,-11,4
64,-9,5
60,-7,6
55,-6,10
50,-7,10
55,-8,15
59,-7,16
65,1,20
69,10,20
73,15,18
76,25,15
72,26,12
63,25,8
50,20,7
42,16,7
28,10,10
24,6,12
21,1,20
21,-6,22
29,-9,14
82,-12,0
121,-9,-2
127,41,14
127,27,20
118,33,18
96,22,14
51,2,4
21,-9,5
10,-13,5
0,-11,7
-7,-8,5
-11,-5,0
-6,-3,5
-12,11,2
3,26,3
34,30,-6
127,68,-27
127,107,-22
127,66,0
127,56,14
87,33,34
52,13,35
47,7,24
41,0,10
41,0,7
42,4,8
46,5,5
63,12,3
76,24,0
74,28,0
66,24,3
60,21,4
54,17,3
52,15,1
56,14,3
61,16,8
60,17,10
59,20,13
57,21,15
54,22,21
53,24,24
49,22,26
49,20,26
47,18,26
47,17,29
49,17,30
50,17,30
53,16,30
54,15,30
54,15,30
53,13,30
52,12,29
53,11,29
54,12,29
54,13,32
55,13,31
53,13,31
54,14,30
53,14,29
53,14,29
53,14,28
53,15,29
54,15,29
54,15,28
55,14,28
56,15,29
56,15,30
55,17,31
53,18,33
53,18,32
51,18,31
50,18,31
50,20,31
50,20,30
49,20,30
50,20,31
49,20,32
49,19,32
49,19,33
50,20,35
50,21,36
49,22,37
45,22,34
43,22,32
42,23,29
41,23,29
42,26,32
43,28,39
41,27,45
44,30,47
44,34,46
43,35,44
43,33,43
37,25,36
41,21,34
50,22,40
62,29,51
70,34,52
65,28,41
64,21,32
59,16,19
53,20,11
52,21,10
49,19,4
44,19,2
49,22,5
52,22,8
54,21,17
53,17,22
54,16,26
53,12,29
53,9,31
52,2,33
53,1,33
58,3,28
58,5,23
54,8,17
75,6,10
81,14,6
73,28,1
76,33,2
64,36,1
63,42,-4
53,48,-5
36,53,-4
36,51,-6
32,42,-15
30,35,-16
38,22,-18
45,18,-19
49,16,-17
58,15,-9
59,14,-8
63,11,-6
62,3,-4
62,0,-4
62,0,-3
65,4,-5
85,16,-4
90,15,-3
69,23,-22
55,22,-26
38,34,-27
35,39,-24
41,39,-17
41,40,-12
34,37,-9
13,41,-2
14,43,-1
17,50,-2
15,58,-6
17,64,-7
20,77,-11
20,83,-13
17,92,-20
33,98,-13
45,96,-10
34,65,-9
23,55,-6
14,62,7
2,64,2
-4,59,-3
5,52,-5
11,47,-5
18,42,-4
20,42,-3
22,49,-3
28,50,-1
36,49,4
42,49,14
42,55,17
28,74,19
24,86,18
23,86,10
29,84,14
34,72,13
16,70,6
15,66,7
15,61,6
16,60,4
15,55,1
15,53,0
13,52,-1
14,55,-2
16,57,-3
11,58,-5
9,56,-7
13,60,-3
7,65,-5
10,77,0
22,82,20
31,76,35
31,78,46
32,72,51
-36,64,43
-14,53,22
13,45,29
21,31,19
23,30,19
30,28,22
34,26,22
36,21,21
34,20,18
28,18,14
26,25,3
25,36,-3
21,60,-8
14,78,-14
3,87,-24
-22,77,-22
-21,83,-15
-11,85,-14
-6,82,-11
-8,77,-2
-7,83,3
6,96,26
3,110,31
4,118,30
-15,84,6
44,88,-50
-4,64,-18
28,53,-7
12,44,-13
15,56,-2
20,59,2
23,62,2
21,64,2
22,63,3
25,65,-1
22,57,0
6,56,-9
6,58,-11
9,66,-9
16,70,-2
16,66,-2
20,68,-11
24,72,-14
19,62,-7
16,64,1
12,60,14
13,56,16
15,53,19
14,52,19
17,49,17
22,48,15
24,49,14
27,53,11
28,55,10
32,53,10
28,53,6
26,54,7
21,55,4
18,55,0
18,59,-2
19,59,-2
19,69,-4
20,82,-1
21,83,-1
23,83,4
21,81,1
14,82,-2
11,78,-4
3,67,-3
-1,63,3
-2,65,5
5,63,12
6,59,15
7,52,14
8,50,14
7,48,13
7,45,11
7,44,10
9,48,7
12,53,8
12,65,8
9,70,8
10,80,8
15,95,3
25,94,3
32,71,4
29,59,8
17,56,9
13,62,9
12,59,7
9,49,4
12,43,4
15,43,7
14,44,10
13,49,10
16,52,12
19,54,13
19,56,12
19,63,11
13,79,9
10,79,7
5,80,7
11,82,10
24,71,12
21,62,8
17,63,7
10,70,5
7,75,4
3,72,0
0,65,-3
0,62,-1
2,59,0
3,58,-1
7,60,0
10,59,-1
11,59,-4
12,66,1
15,74,5
17,62,15
16,65,12
20,68,4
11,62,0
0,54,-7
34,83,40
11,75,29
-8,61,3
-3,55,-2
-1,50,4
5,47,11
20,45,17
27,48,21
34,47,25
37,49,27
35,52,27
36,51,31
34,53,29
31,56,21
48,66,21
53,77,24
42,67,24
42,56,24
39,44,24
43,44,26
52,44,28
57,52,26
52,48,23
46,36,18
49,34,16
52,30,12
52,28,11
43,29,5
36,26,7
38,25,12
53,34,30
72,37,32
29,16,-6
46,19,5
63,20,-2
67,27,28
76,27,63
51,17,28
51,17,30
56,14,23
55,9,26
60,6,31
57,1,32
58,-5,32
64,-4,31
62,-3,32
55,2,30
53,2,35
51,8,36
50,9,35
51,11,31
50,11,32
47,9,35
43,0,36
46,-8,32
46,-7,32
43,-10,36
41,-8,34
42,-7,34
38,-6,32
43,-8,30
50,-4,37
45,-4,34
44,0,35
51,0,37
49,1,36
46,2,39
51,1,42
49,2,47
50,3,49
49,3,49
49,3,50
48,0,44
55,2,45
52,1,42
51,1,39
54,1,41
55,-3,37
54,-5,35
65,-6,44
57,-8,40
58,-2,40
47,-1,33
56,4,39
48,2,33
49,2,31
52,4,37
47,6,35
49,8,36
48,12,42
43,13,39
44,12,30
55,11,25
55,12,31
51,12,33
49,14,36
49,15,38
51,15,36
54,13,32
58,14,36
58,11,45
57,9,42
53,12,37
58,15,36
61,15,39
53,18,37
45,20,34
56,20,31
58,22,32
54,18,33
56,16,28
53,15,30
46,8,27
46,6,29
44,5,30
48,1,30
51,3,29
49,2,21
52,-1,19
50,-8,26
50,-9,29
53,-5,28
58,2,19
61,5,17
53,9,8
46,8,9
44,-3,15
43,-8,18
39,-8,15
65,3,14
87,10,21
97,15,18
102,18,21
108,33,17
94,21,19
57,-14,13
20,-28,6
11,-26,4
8,-3,16
13,7,23
60,24,47
97,44,60
127,69,62
127,46,78
114,34,79
69,13,65
47,8,42
28,0,-11
15,-1,-30
13,7,-28
22,16,-43
27,24,-51
39,26,-78
38,16,-84
30,4,-110
32,-5,-128
43,6,-128
80,-25,-128
109,17,-128
117,124,-6
45,127,-128
9,125,127
113,95,-37
36,80,-12
27,61,-26
35,62,-34
44,74,11
48,76,19
56,89,7
79,76,-1
74,62,-5
74,47,3
68,36,4
68,8,14
73,-6,20
66,-34,23
65,-63,20
66,-55,17
66,-42,12
68,-35,11
103,-2,31
86,6,24
78,16,11
76,11,11
66,3,19
46,-14,27
40,-18,27
40,-16,20
41,-13,15
49,-11,4
61,-2,0
67,0,2
59,-3,8
55,-6,14
35,-15,22
31,-19,25
27,-21,25
40,-15,24
51,-10,29
69,11,30
92,22,36
100,41,52
89,17,46
66,12,44
35,1,30
24,-7,26
11,-13,11
4,-17,6
4,-6,4
13,9,7
19,13,6
37,17,7
60,18,0
117,43,-27
127,57,-22
127,61,10
121,19,14
104,-2,11
80,-19,14
67,-20,14
48,-17,10
45,-15,7
46,-8,2
58,3,0
65,11,-2
75,23,-3
77,28,-3
74,27,-5
72,23,-5
66,20,-4
61,16,-3
61,14,-2
57,11,-2
57,10,-1
55,8,1
55,9,1
57,13,4
57,15,10
56,16,15
61,17,21
65,16,24
66,18,26
67,22,27
70,27,32
62,32,35
62,39,34
46,45,38
39,44,39
43,40,34
40,37,33
32,31,27
38,27,23
40,27,24
49,26,28
57,23,32
54,15,32
53,11,32
51,9,28
56,11,32
62,11,33
50,11,23
55,9,21
58,7,17
59,6,16
60,4,18
58,2,20
56,0,21
57,0,20
60,-1,19
58,-1,19
62,3,19
62,5,19
59,8,18
56,8,17
54,11,15
54,11,14
59,17,12
64,23,8
69,25,8
73,31,6
74,30,7
59,22,6
52,17,6
43,9,9
49,1,17
46,5,22
47,11,27
48,18,31
62,36,35
76,51,36
71,41,47
79,34,64
77,20,77
73,8,99
78,7,94
106,7,85
123,4,81
120,-4,44
96,-11,-19
103,-7,-42
82,26,-89
68,10,-128
34,4,-128
-42,-48,-128
-1,-19,-128
86,90,-128
81,127,-124
121,127,-128
-108,127,-128
-128,127,127
-19,127,58
22,127,-11
-74,86,3
-68,66,2
-17,62,-44
-80,94,-55
-75,59,-65
-1,127,-16
49,127,22
127,127,101
127,127,127
127,127,127
127,127,127
127,61,99
123,9,50
112,-5,52
82,5,47
69,-10,23
54,-1,0
49,15,-2
56,32,1
52,49,7
33,51,7
17,29,6
12,22,3
4,27,21
1,10,9
10,10,6
63,17,-9
86,35,-12
118,78,2
127,57,8
82,40,1
73,19,14
24,-27,22
-5,-41,22
-31,-33,13
15,-32,-3
33,-30,-3
61,-11,-9
108,-7,-3
127,50,48
127,98,64
117,88,53
68,126,32
48,127,11
-72,127,-9
-70,127,21
-15,127,65
127,127,11
34,127,-69
102,-74,-11
124,-12,-49
127,-128,-128
-65,-90,-36
-87,-60,-102
-30,-93,-128
-4,-82,-115
29,-52,-92
23,-35,-98
80,0,-111
127,127,-128
127,127,-128
127,127,-116
127,127,-85
96,127,-39
14,127,-6
-30,127,-30
7,124,3
20,110,8
42,82,3
44,66,2
36,53,-8
29,48,-18
27,43,-30
32,38,-35
35,41,-37
64,50,-40
63,49,-46
62,37,-51
35,34,-51
14,27,-34
16,22,-32
26,20,-34
47,20,-35
59,28,-36
86,51,-33
74,53,-36
57,47,-33
49,34,-24
38,31,-18
23,21,-2
16,14,3
12,7,4
11,19,4
27,21,-11
81,46,-19
89,58,-21
88,64,-13
79,47,-9
59,28,-10
57,17,-6
60,14,-8
74,16,-3
74,15,1
80,17,13
70,16,22
55,21,50
44,14,40
33,5,23
24,4,7
21,-3,7
18,-12,4
23,-11,-2
35,-6,-13
121,24,-7
119,62,-11
93,33,-2
84,31,11
51,11,16
47,6,14
38,8,13
58,22,28
65,36,30
76,46,37
72,55,44
49,59,38
46,50,41
34,30,37
24,16,28
26,14,28
27,12,25
32,13,26
41,16,31
47,18,32
58,20,31
57,16,29
54,12,27
62,8,29
59,7,32
60,-1,40
77,3,39
79,-1,38
64,4,37
57,5,37
60,13,41
62,20,46
52,21,34
42,20,32
35,20,37
34,20,34
34,20,37
33,18,41
37,16,42
48,9,49
42,14,48
39,14,45
37,12,41
37,10,43
38,7,46
41,3,44
41,3,44
38,1,45
43,1,52
46,6,59
45,10,59
42,11,57
40,9,54
30,11,50
21,14,46
24,15,49
35,15,54
38,15,57
36,15,59
33,14,56
32,12,50
34,12,45
37,12,44
40,15,46
43,17,45
41,18,46
41,19,46
38,19,45
37,17,46
38,16,47
40,13,48
41,12,49
40,11,51
40,11,48
42,14,46
41,15,46
40,15,45
41,15,44
42,15,46
39,13,44
42,12,44
41,12,45
40,11,47
41,11,47
41,11,46
41,10,47
42,9,45
43,10,47
42,9,47
41,9,46
41,9,46
40,8,46
40,9,46
42,9,45
41,8,47
43,8,47
43,8,46
43,8,46
43,8,46
42,7,46
43,7,46
42,8,46
42,8,46
41,8,46
42,8,46
42,7,45
44,7,47
42,6,50
52,2,69
55,0,82
46,1,70
53,10,60
45,9,42
48,11,38
31,8,28
31,4,26
27,2,30
21,1,33
27,1,42
26,2,56
32,0,60
35,-1,59
33,-3,55
33,-2,55
40,0,55
45,-2,52
46,-4,53
55,-6,53
43,-3,38
26,-2,33
46,0,32
36,-2,30
38,-4,28
36,-3,19
40,-1,8
47,3,5
57,8,21
61,9,23
78,12,21
86,13,26
77,7,18
81,9,22
67,10,18
61,1,19
52,-1,17
44,3,35
38,11,42
57,16,65
61,37,72
87,50,67
115,44,55
115,38,64
70,26,55
48,20,45
20,11,11
17,-5,-27
18,-8,-33
19,-1,-47
17,-2,-56
19,8,-72
32,11,-109
35,14,-121
17,16,-128
9,9,-128
69,4,-128
106,8,-128
127,110,-67
127,127,-9
127,127,64
-3,127,6
8,122,-3
16,82,-20
28,74,-38
90,68,-9
99,57,11
88,39,14
90,52,-1
90,52,-8
91,34,-15
76,25,-8
63,-7,-5
65,-7,-6
50,-16,-4
43,-23,5
31,-22,6
49,-25,12
43,-16,13
72,-8,20
92,-3,-10
106,2,-10
89,12,-5
81,12,-4
57,6,-3
48,0,-1
30,-10,-1
23,-12,-2
18,-13,2
26,-17,4
35,-18,9
39,-8,13
44,-3,15
64,-20,29
58,-20,23
63,-18,21
99,-11,38
108,3,48
115,23,54
117,29,49
92,36,38
67,25,31
55,22,27
44,12,28
32,6,25
10,-6,15
5,-12,10
-1,-12,5
1,-6,5
6,-3,4
15,2,8
30,7,16
90,8,24
125,10,28
127,63,41
127,92,41
127,79,50
118,43,65
99,32,45
79,29,4
80,33,-12
84,34,-39
87,36,-52
99,33,-68
81,35,-71
57,27,-83
39,-6,-128
21,-21,-128
-25,-23,-128
-22,-24,-128
51,39,-128
20,37,-99
-97,104,127
58,104,46
-42,70,86
0,59,30
21,95,18
15,104,38
33,95,36
48,98,43
58,101,71
56,92,70
76,88,77
71,73,76
81,74,80
73,65,69
68,59,60
62,42,54
52,22,58
40,4,47
50,-12,21
38,-13,13
56,-17,10
64,-5,0
91,13,-2
101,24,5
96,20,20
62,7,20
49,-6,22
34,-24,16
28,-20,15
21,-21,7
16,-3,3
20,-6,-1
92,1,35
117,5,38
117,31,57
118,16,49
116,4,27
62,-19,23
31,-23,18
0,-26,10
-4,-20,19
-8,-4,20
5,-2,15
19,-11,8
37,-44,-17
67,-68,-30
112,-77,-47
127,-71,-48
127,-45,-40
127,-29,-28
127,17,-11
120,83,-26
101,100,-19
38,112,6
13,126,6
-15,127,3
-24,127,5
-64,127,41
-3,127,-13
78,127,-81
8,127,-61
-26,59,-128
127,127,-64
111,127,-84
127,127,-64
117,117,-8
102,94,-11
114,42,-30
95,31,-10
53,6,-16
41,0,0
36,-9,0
39,-19,10
38,-7,12
42,-20,9
41,-16,13
45,4,25
52,11,23
54,25,25
61,46,35
54,53,35
59,60,37
58,61,30
58,73,28
53,68,23
55,67,19
53,65,19
53,64,17
47,56,10
47,52,8
50,51,5
49,46,4
49,45,3
48,40,1
49,39,1
49,37,1
51,36,1
53,34,0
53,30,0
54,28,1
56,27,6
55,25,8
61,21,8
60,20,9
58,19,10
59,18,8
59,17,8
56,14,8
57,14,9
56,15,8
54,15,7
54,15,7
53,18,8
51,21,10
40,32,20
35,32,20
32,42,17
34,44,16
42,49,11
81,68,16
82,78,15
110,87,38
126,79,44
83,47,40
32,6,20
31,-13,-2
24,-7,-35
47,4,-26
19,-6,5
-21,7,-4
-7,18,26
73,37,27
111,74,43
127,54,89
127,53,127
127,53,127
127,65,127
127,91,63
127,62,-27
127,32,-13
127,-44,-23
127,-42,-43
127,-30,-82
71,-68,-128
113,63,-128
-109,-18,-128
-36,55,-70
127,127,73
37,127,-26
-94,34,-128
21,49,-49
87,66,-103
-12,59,8
-34,43,3
29,12,-18
33,6,-17
11,-5,2
33,-10,14
60,-17,6
91,9,6
127,54,19
127,127,86
127,127,119
96,127,64
62,105,9
65,100,25
74,77,30
66,65,14
66,71,5
72,86,5
67,115,-6
46,122,-13
44,127,-11
35,92,-20
32,77,-17
29,55,-2
27,47,7
25,49,5
26,58,-6
31,66,-14
31,85,-36
34,89,-47
36,76,-53
32,67,-51
39,59,-38
37,44,-25
35,37,-25
35,39,-26
33,39,-28
40,53,-29
41,64,-27
44,74,-17
34,60,-9
33,65,-2
29,69,5
29,70,-1
36,67,-3
34,78,-6
38,77,-3
41,43,-1
39,39,-1
36,42,-6
38,43,-11
45,48,-20
47,55,-16
47,58,-15
48,65,-14
47,68,-14
44,74,-14
42,76,-13
36,77,-11
27,80,-10
19,79,-4
17,77,-6
15,75,-7
19,65,-7
21,62,-10
19,55,-11
16,42,-10
14,37,-9
13,32,0
15,31,1
34,39,11
41,44,14
33,48,4
56,68,24
51,71,27
45,58,29
27,48,24
22,58,21
25,63,18
27,60,15
27,57,11
26,57,9
24,59,9
23,57,2
17,53,-2
16,55,-3
17,57,-5
16,69,-4
15,75,-5
15,79,-11
12,77,-13
13,82,-14
16,79,-12
9,65,-3
-1,63,6
-2,63,7
3,58,6
4,55,6
12,48,5
17,48,3
22,52,2
29,52,1
29,53,0
32,56,4
33,56,7
29,55,13
19,60,19
15,65,21
9,75,19
8,69,15
15,59,16
20,63,16
23,66,14
21,65,15
17,66,17
8,68,15
5,72,13
2,75,6
3,75,2
7,77,-1
8,72,-3
12,73,-1
18,68,-1
22,63,-1
26,55,1
28,52,4
32,46,9
34,39,12
37,38,13
44,36,13
46,34,13
50,35,16
49,37,15
46,33,12
43,29,10
43,33,9
39,37,13
36,41,15
30,56,15
29,59,11
19,62,1
16,63,-3
12,64,-3
12,66,-1
14,65,0
14,63,1
19,63,2
24,66,2
26,66,2
28,65,4
21,65,9
21,67,10
15,65,15
13,64,17
24,64,20
28,66,20
27,65,19
22,60,18
20,59,17
23,58,14
24,57,13
23,59,12
22,62,10
22,63,9
22,64,6
23,67,4
20,72,1
20,73,2
19,73,1
28,77,-1
28,76,-2
26,70,-3
31,66,-3
36,61,-3
44,56,0
47,53,0
53,45,3
51,40,3
52,33,10
51,29,12
49,23,18
56,22,18
59,23,17
59,18,17
63,15,20
65,10,21
63,3,21
48,-9,23
53,-12,28
59,-13,35
62,-9,36
58,-4,21
79,-14,44
88,-10,37
71,-27,50
71,-31,66
66,-37,57
61,-33,45
56,-32,36
43,-30,24
27,-33,13
23,-34,10
14,-27,9
8,-26,13
-5,-22,17
-12,-25,16
-24,-27,26
-24,-28,21
-36,-33,10
-35,-27,15
-46,-24,8
-81,-3,35
-66,-8,15
-63,-19,-9
-61,-24,-13
-57,-26,-13
-66,-29,0
-69,-25,22
-63,-35,4
-64,-34,4
-66,-30,15
-69,-30,14
-68,-32,5
-61,-26,11
-54,-26,10
-41,-21,11
-39,-21,12
-37,-16,15
-42,-17,20
-48,-22,15
-57,-33,9
-58,-41,6
-61,-51,9
-59,-52,16
-59,-47,25
-56,-44,24
-57,-42,22
-45,-43,22
-43,-47,17
-40,-44,13
-40,-42,11
-45,-35,13
-51,-29,19
-54,-26,20
-54,-21,26
-55,-22,22
-54,-29,14
-51,-30,15
-58,-31,12
-57,-29,20
-58,-29,21
-58,-32,18
-56,-32,21
-54,-28,27
-49,-27,29
-49,-26,28
-47,-26,17
-43,-24,15
-44,-24,6
-44,-23,5
-53,-29,15
-54,-29,21
-57,-36,16
-52,-41,15
-52,-41,18
-49,-33,29
-51,-31,23
-52,-31,18
-49,-32,21
-48,-33,21
-47,-32,19
-46,-31,15
-41,-25,15
-37,-20,16
-45,-18,12
-49,-19,3
-51,-23,-3
-56,-30,-12
-58,-33,-17
-58,-39,-23
-53,-38,-21
-48,-38,-15
-44,-40,-14
-36,-43,-12
-27,-50,-25
-17,-50,-26
-4,-53,0
-1,-53,6
12,-53,16
37,-51,23
62,-52,20
83,-57,21
83,-62,16
65,-59,18
56,-58,18
42,-54,3
38,-49,-1
36,-44,3
35,-39,-3
42,-36,-7
44,-31,-11
46,-30,-13
40,-24,-17
41,-18,-23
41,-15,-22
48,-5,-27
48,-1,-28
45,7,-26
48,11,-28
45,18,-31
43,26,-42
39,28,-44
22,30,-62
16,34,-81
5,45,-99
-4,50,-95
-2,49,-84
11,49,-67
18,51,-63
30,43,-55
33,37,-51
65,27,-33
66,27,-28
43,26,-35
13,23,-60
10,16,-64
13,17,-64
18,16,-58
27,16,-50
38,15,-49
41,15,-48
50,17,-47
55,20,-48
52,23,-42
47,21,-38
41,22,-33
44,23,-30
47,24,-26
54,24,-20
54,22,-21
53,18,-28
50,17,-33
53,13,-33
54,16,-36
54,16,-35
55,16,-34
56,17,-33
57,16,-28
59,16,-25
58,16,-21
53,14,-18
53,11,-15
55,9,-9
56,9,-8
55,8,-1
54,8,6
53,6,8
57,5,11
65,1,11
68,-2,12
74,-6,13
62,-6,12
62,-8,12
58,-5,10
58,-5,10
55,-4,7
60,-4,6
61,-4,7
62,-1,13
60,-1,16
58,-1,16
61,0,21
59,-1,22
56,-1,23
57,-1,25
57,1,30
55,-1,32
56,2,40
60,0,33
63,2,36
53,-1,34
54,0,32
59,2,36
69,0,32
49,5,38
29,3,60
34,2,56
25,-4,54
18,-7,54
15,-10,54
8,-5,58
14,-8,65
25,-12,67
17,-14,55
27,-15,42
35,-16,44
38,-17,44
38,-14,46
36,-12,46
50,-6,48
43,-4,45
48,-2,50
44,-4,47
41,-11,39
37,-10,40
29,-13,33
56,-7,34
50,-11,29
56,1,39
54,-4,36
57,-8,34
47,-8,32
43,-7,33
42,-8,33
42,-8,31
40,-7,33
37,-6,33
37,-11,23
39,-10,22
54,-10,20
99,-2,25
114,6,25
109,17,21
98,27,16
84,24,19
68,13,14
54,8,14
22,-5,14
16,-6,14
-9,-7,13
-15,3,11
-4,8,14
37,26,35
63,41,48
122,58,52
127,58,80
127,50,122
127,28,127
127,22,127
87,-1,67
63,-14,30
40,-8,-25
26,-2,-35
13,5,-51
26,14,-76
27,17,-84
53,28,-124
50,20,-128
16,10,-128
-5,-21,-128
-27,21,-128
127,127,-62
127,127,5
127,127,127
-128,127,127
92,127,-3
72,127,-3
39,127,39
97,93,54
70,94,71
77,102,19
106,101,-9
105,69,-46
127,29,-49
127,18,-46
127,-20,-43
127,-54,-46
94,-52,-14
72,-55,1
56,-38,12
50,-31,18
68,-3,12
91,29,-9
90,52,-13
86,45,-6
65,43,-1
23,26,-3
11,-8,1
3,-11,1
-2,-14,-2
-3,-15,-6
24,-18,-11
49,-17,-7
95,17,-9
127,45,11
127,29,16
92,18,17
79,1,20
61,-19,15
63,-15,15
81,12,22
86,51,31
86,41,37
48,40,41
31,38,36
14,23,27
9,10,19
0,-10,10
3,-11,10
5,-18,5
35,-29,2
63,-39,6
127,-28,17
127,3,31
127,-34,39
116,-57,31
98,-65,25
55,-25,8
53,-21,-6
54,-20,-33
56,-9,-38
66,-11,-41
97,-8,-18
107,7,-1
99,22,17
91,29,25
42,38,38
-7,59,50
-17,68,42
-39,72,26
-48,89,25
-101,110,28
-119,119,21
-115,127,-5
-65,127,-5
11,127,-9
116,127,26
108,127,-67
122,127,-37
82,127,1
-2,127,-24
127,127,-33
95,127,-27
56,99,-6
73,80,0
72,52,6
48,32,9
49,24,-2
44,16,-2
37,10,-4
38,-3,-6
37,-3,-6
35,11,-4
33,21,-4
32,45,1
32,61,7
28,71,12
32,88,23
36,99,28
31,121,31
30,121,29
29,106,34
32,94,40
29,83,41
32,60,28
40,61,26
38,52,21
42,55,20
54,60,15
47,58,13
46,54,14
54,42,8
53,36,8
45,21,15
43,13,19
39,3,27
35,-4,23
44,-1,20
77,10,18
90,21,16
97,30,0
88,39,-11
77,31,-11
48,11,-10
33,3,-11
19,-8,-5
17,-9,2
22,-3,9
68,11,8
86,20,5
107,39,2
125,47,10
95,28,11
69,20,13
31,-10,17
8,-15,16
-2,-17,15
-1,-16,6
11,-22,1
39,-25,-8
68,-29,-10
127,20,-5
127,43,13
127,16,15
117,2,6
99,-9,2
65,-10,9
56,-9,14
61,8,29
72,56,34
78,65,38
63,47,23
44,41,17
14,20,11
3,7,5
-3,-9,0
1,-17,-3
8,-21,-6
29,-15,-8
39,-10,-9
72,23,-5
78,39,2
99,43,18
96,53,19
104,51,19
122,50,11
104,64,12
66,74,22
45,71,21
19,49,20
16,43,15
19,45,12
32,51,9
39,54,7
49,57,5
59,56,2
60,57,1
58,53,-2
57,50,-1
52,46,-1
51,44,-1
47,42,1
45,38,1
44,36,2
48,32,9
47,31,10
56,28,16
63,27,21
64,20,25
75,14,37
65,13,34
59,-7,37
66,-5,31
73,-12,26
73,-13,28
57,-12,19
35,-8,25
50,-6,25
48,-5,21
50,0,24
52,9,31
47,10,30
60,12,34
69,4,44
67,-1,44
57,-4,28
56,-3,25
43,-1,18
50,0,17
42,-5,20
41,-7,12
43,-7,13
52,4,15
57,7,17
77,16,23
91,25,26
92,25,25
93,21,25
89,25,26
69,26,27
56,22,27
30,13,25
19,5,23
9,-3,18
17,-9,15
26,-9,17
68,11,32
96,22,43
127,46,30
127,61,37
127,43,46
71,9,37
60,11,20
49,17,-17
48,23,-31
50,25,-41
50,27,-49
52,28,-60
47,14,-86
41,12,-80
24,3,-89
0,-5,-103
-20,-7,-128
-66,2,-128
-79,9,-128
-4,63,-128
53,127,-128
98,127,76
-45,127,60
127,127,60
54,127,66
-36,127,122
8,127,-39
-7,127,-76
15,127,-34
35,127,-34
47,127,31
114,127,39
110,127,33
88,114,33
65,103,29
69,82,34
48,98,19
60,71,3
52,69,-6
54,65,-6
56,49,-14
47,45,-19
46,33,-22
45,20,-30
46,17,-31
42,15,-27
38,15,-23
32,27,-10
26,15,-14
20,23,-15
27,16,-8
37,9,2
42,13,10
38,9,7
56,7,16
76,7,21
121,22,30
96,22,39
91,9,25
61,3,26
42,1,28
37,0,6
27,-1,7
-11,-12,-3
19,-9,18
-38,-1,-3
-4,11,12
-24,2,-3
28,-1,-5
50,11,1
83,41,10
115,65,-10
127,59,-12
127,36,-2
127,35,7
117,11,14
104,4,8
83,0,-1
51,-7,2
42,-8,5
34,-8,4
39,-4,3
43,3,1
52,7,0
60,19,-3
67,29,1
68,28,4
65,26,8
62,24,9
54,22,14
51,21,16
53,22,18
53,19,17
54,19,17
55,19,15
57,18,14
59,18,13
59,17,12
59,16,12
58,14,13
58,14,12
57,14,13
57,15,14
56,17,17
57,18,22
57,21,25
54,22,31
54,24,39
46,24,34
49,26,35
44,28,34
45,28,30
42,26,28
50,26,27
53,25,28
51,21,31
57,14,31
62,13,37
65,20,49
70,24,46
70,25,38
64,22,34
63,14,26
64,10,21
57,5,20
56,5,14
56,6,12
51,10,15
49,11,18
54,15,19
54,15,20
52,15,18
47,15,16
